// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
11984	0	8.399232	0.146231	5.639332	-0.121656	0.138349	10.422139	0.065965	-0.046632	0.027071	-0.666260	0.083496	-0.170410	0.167931	0.002896	0.112867	1.000000	0.000660	-0.000466	0.000271	-0.556170	0.086870	0.826516	-0.124329	-0.992027	0.020603	0.821716	-0.091301	0.562537
11985	0	8.389128	0.141338	5.655252	-0.033990	0.071709	0.305268	0.063811	-0.051927	0.024178	-0.661621	0.081299	-0.167969	0.083876	0.001405	0.056575	1.000000	0.000319	-0.000260	0.000121	-0.555827	0.086215	0.826815	-0.123199	-0.992167	0.020636	0.822118	-0.090392	0.562095
11986	0	8.412648	0.144930	5.637744	-0.056166	0.072347	0.314969	0.065150	-0.052278	0.024850	-0.666016	0.083496	-0.161133	0.084112	0.001441	0.056400	1.000000	0.000326	-0.000261	0.000124	-0.555401	0.085965	0.827128	-0.122649	-0.992233	0.020768	0.822489	-0.089912	0.561630
11987	0	8.391385	0.122485	5.636344	-0.036878	0.092798	0.296158	0.065771	-0.061081	0.023776	-0.666016	0.079102	-0.163330	0.083896	0.001216	0.056389	1.000000	0.000329	-0.000305	0.000119	-0.554960	0.085412	0.827480	-0.121659	-0.992353	0.020839	0.822933	-0.089106	0.561108
11988	0	8.394848	0.156217	5.681673	0.000987	0.056190	0.325168	0.061727	-0.059948	0.021793	-0.666016	0.079102	-0.160889	0.083931	0.001554	0.056842	1.000000	0.000309	-0.000300	0.000109	-0.554466	0.085186	0.827835	-0.121154	-0.992412	0.020975	0.823340	-0.088665	0.560580
11990	0	8.388988	0.147765	5.610497	-0.088772	0.142112	10.373209	0.060806	-0.054477	0.022184	-0.666016	0.081299	-0.156494	0.167718	0.002924	0.112303	1.000000	0.000608	-0.000545	0.000222	-0.553625	0.084550	0.828463	-0.119821	-0.992569	0.021226	0.824101	-0.087516	0.559641
11991	0	8.408194	0.150973	5.626616	-0.033406	0.069070	0.305288	0.059597	-0.052390	0.021877	-0.661377	0.076904	-0.160889	0.084067	0.001502	0.056289	1.000000	0.000298	-0.000262	0.000109	-0.553192	0.084330	0.828774	-0.119333	-0.992625	0.021350	0.824462	-0.087090	0.559175
11992	0	8.377965	0.160623	5.617089	-0.020138	0.057903	0.275128	0.061830	-0.049798	0.025265	-0.666016	0.083496	-0.151855	0.083765	0.001599	0.056192	1.000000	0.000309	-0.000249	0.000126	-0.552805	0.083936	0.829072	-0.118601	-0.992711	0.021422	0.824827	-0.086487	0.558731
11995	0	8.420741	0.191333	5.609477	-0.128067	0.096316	20.546491	0.055057	-0.052102	0.026013	-0.659180	0.081299	-0.158691	0.252488	0.005699	0.168486	0.999999	0.000826	-0.000782	0.000390	-0.551580	0.083071	0.829975	-0.116931	-0.992904	0.021668	0.825885	-0.085098	0.557379
11997	0	8.426708	0.167305	5.606485	-0.062599	0.111609	10.432408	0.046743	-0.057482	0.025757	-0.666016	0.079102	-0.163330	0.168469	0.003337	0.112228	1.000000	0.000467	-0.000575	0.000258	-0.550694	0.082205	0.830649	-0.115566	-0.993064	0.021661	0.826668	-0.084066	0.556374
11998	0	8.450245	0.158999	5.580850	-0.054976	0.067664	0.315008	0.047180	-0.065552	0.020312	-0.666016	0.079102	-0.156250	0.084484	0.001585	0.055837	1.000000	0.000236	-0.000328	0.000102	-0.550149	0.081991	0.831032	-0.115188	-0.993106	0.021727	0.827084	-0.083772	0.555801
11999	0	8.433282	0.158097	5.588746	-0.032559	0.066165	0.305311	0.047163	-0.058343	0.019660	-0.663818	0.081299	-0.161133	0.084316	0.001576	0.055912	1.000000	0.000236	-0.000292	0.000098	-0.549688	0.081685	0.831367	-0.114659	-0.993166	0.021771	0.827464	-0.083356	0.555298
12000	0	8.403366	0.167391	5.578817	-0.019238	0.055367	0.275144	0.046703	-0.056206	0.017980	-0.668457	0.083496	-0.158691	0.084018	0.001668	0.055812	1.000000	0.000234	-0.000281	0.000090	-0.549217	0.081503	0.831696	-0.114298	-0.993206	0.021853	0.827827	-0.083059	0.554801
12001	0	8.435518	0.137965	5.569715	-0.035390	0.087380	0.296211	0.044759	-0.054202	0.019030	-0.661377	0.079102	-0.156250	0.084340	0.001375	0.055720	1.000000	0.000224	-0.000271	0.000095	-0.548813	0.081050	0.832007	-0.113563	-0.993290	0.021852	0.828196	-0.082493	0.554335
12002	0	8.401586	0.157303	5.601299	0.012595	0.062739	0.285918	0.039966	-0.045972	0.017750	-0.663818	0.081299	-0.154053	0.084003	0.001569	0.056033	1.000000	0.000200	-0.000230	0.000089	-0.548425	0.080879	0.832279	-0.113259	-0.993324	0.021898	0.828494	-0.082254	0.553924
12003	0	8.403601	0.125567	5.547205	-0.024909	0.098338	0.256944	0.034578	-0.044500	0.015109	-0.666016	0.081299	-0.163330	0.084024	0.001252	0.055491	1.000000	0.000173	-0.000223	0.000076	-0.548068	0.080577	0.832544	-0.112786	-0.993378	0.021896	0.828795	-0.081898	0.553526
12004	0	8.456611	0.162669	5.626294	0.012137	0.059297	0.345671	0.041741	-0.042444	0.015705	-0.664063	0.087891	-0.154297	0.084554	0.001622	0.056281	1.000000	0.000209	-0.000212	0.000079	-0.547707	0.080430	0.832796	-0.112477	-0.993411	0.021968	0.829075	-0.081638	0.553145
12005	0	8.442148	0.151713	5.595051	-0.000209	0.071041	0.316105	0.037682	-0.042533	0.009994	-0.661621	0.085693	-0.156494	0.084410	0.001511	0.055969	1.000000	0.000188	-0.000213	0.000050	-0.547401	0.079976	0.833040	-0.111704	-0.993498	0.021979	0.829382	-0.081023	0.552776
12007	0	8.456714	0.170549	5.607348	0.015298	0.106096	10.483575	0.036870	-0.050609	0.011868	-0.666016	0.083496	-0.158691	0.169077	0.003390	0.112234	1.000000	0.000369	-0.000506	0.000119	-0.546561	0.079701	0.833618	-0.111086	-0.993564	0.022160	0.830019	-0.080491	0.551897
12008	0	8.482486	0.190693	5.547131	-0.051063	0.039412	0.324148	0.031855	-0.044917	0.010076	-0.666016	0.083496	-0.156494	0.084812	0.001902	0.055491	1.000000	0.000159	-0.000225	0.000050	-0.546233	0.079248	0.833876	-0.110364	-0.993645	0.022137	0.830331	-0.079938	0.551508
12009	0	8.456807	0.178130	5.588377	0.003183	0.046798	0.325215	0.029742	-0.038626	0.006378	-0.666260	0.085693	-0.154297	0.084557	0.001776	0.055900	1.000000	0.000149	-0.000193	0.000032	-0.545893	0.079196	0.834104	-0.110206	-0.993660	0.022219	0.830575	-0.079794	0.551160
12010	0	8.475185	0.158738	5.562446	-0.022158	0.069004	0.325829	0.027654	-0.038319	0.007087	-0.666016	0.083496	-0.149414	0.084741	0.001583	0.055641	1.000000	0.000138	-0.000192	0.000035	-0.545608	0.078771	0.834330	-0.109522	-0.993736	0.022200	0.830853	-0.079265	0.550818
12013	0	8.433125	0.152665	5.573288	0.056177	0.213503	20.515074	0.020629	-0.039068	0.005604	-0.666016	0.083496	-0.156494	0.252895	0.004549	0.167348	1.000000	0.000309	-0.000586	0.000084	-0.544626	0.078554	0.834992	-0.109039	-0.993786	0.022372	0.831561	-0.078863	0.549807
12014	0	8.413101	0.155975	5.530505	0.001427	0.069202	0.256388	0.020172	-0.029369	0.004478	-0.666260	0.087891	-0.152100	0.084123	0.001556	0.055318	1.000000	0.000101	-0.000147	0.000022	-0.544398	0.078212	0.835173	-0.108503	-0.993845	0.022345	0.831780	-0.078454	0.549533
12015	0	8.420066	0.135098	5.577643	0.042555	0.087063	0.287633	0.021342	-0.032614	0.001073	-0.659424	0.083496	-0.149414	0.084192	0.001345	0.055790	1.000000	0.000107	-0.000163	0.000005	-0.544101	0.078218	0.835366	-0.108443	-0.993850	0.022425	0.831982	-0.078388	0.549237
12016	0	8.408143	0.113571	5.506694	-0.004257	0.112467	0.238222	0.021644	-0.029236	0.001746	-0.663818	0.083496	-0.156494	0.084073	0.001130	0.055079	1.000000	0.000108	-0.000146	0.000009	-0.543882	0.077785	0.835549	-0.107738	-0.993927	0.022400	0.832217	-0.077837	0.548959
12019	0	8.446887	0.136491	5.542467	0.027001	0.272808	20.497574	0.022593	-0.033690	0.002757	-0.661621	0.083496	-0.151855	0.253322	0.004049	0.166403	1.000000	0.000339	-0.000505	0.000041	-0.543023	0.077667	0.836118	-0.107252	-0.993973	0.022675	0.832840	-0.077362	0.548080
12023	0	8.479890	0.153806	5.557271	0.051966	0.305195	30.745311	0.024010	-0.029249	0.004770	-0.663818	0.081299	-0.156494	0.339065	0.006078	0.222492	1.000000	0.000480	-0.000585	0.000095	-0.542091	0.077138	0.836772	-0.106046	-0.994097	0.022941	0.833602	-0.076300	0.547071
12024	0	8.533744	0.162960	5.527978	-0.034080	0.074776	0.356046	0.023010	-0.021199	0.005451	-0.664063	0.087891	-0.149658	0.085332	0.001626	0.055289	1.000000	0.000115	-0.000106	0.000027	-0.541893	0.077110	0.836903	-0.105948	-0.994106	0.022993	0.833743	-0.076208	0.546869
12025	0	8.460953	0.168695	5.548440	0.023807	0.061400	0.306455	0.022855	-0.015715	0.004425	-0.659424	0.083496	-0.147217	0.084605	0.001682	0.055491	1.000000	0.000114	-0.000079	0.000022	-0.541796	0.076741	0.837000	-0.105336	-0.994171	0.022967	0.833884	-0.075723	0.546721
12026	0	8.457659	0.147472	5.537782	0.020973	0.083548	0.297375	0.024784	-0.017699	0.003382	-0.666016	0.083496	-0.147217	0.084572	0.001469	0.055385	1.000000	0.000124	-0.000088	0.000017	-0.541625	0.076736	0.837110	-0.105234	-0.994180	0.023046	0.834007	-0.075610	0.546548
12028	0	8.458536	0.133048	5.510614	0.004799	0.201184	10.378525	0.029852	-0.015945	0.002791	-0.668213	0.081299	-0.147217	0.169153	0.002633	0.110240	1.000000	0.000299	-0.000159	0.000028	-0.541365	0.076367	0.837312	-0.104338	-0.994271	0.023222	0.834288	-0.074792	0.546232
12029	0	8.455013	0.096803	5.474501	-0.019311	0.140872	0.259381	0.041351	-0.012199	0.004126	-0.666016	0.081299	-0.149414	0.084547	0.000958	0.054750	1.000000	0.000207	-0.000061	0.000021	-0.541241	0.076358	0.837393	-0.104093	-0.994293	0.023386	0.834399	-0.074510	0.546101
12030	0	8.480307	0.122734	5.469042	-0.038338	0.118509	0.278179	0.045975	-0.014900	0.004402	-0.670654	0.083496	-0.154053	0.084799	0.001217	0.054697	1.000000	0.000230	-0.000074	0.000022	-0.541110	0.076125	0.837499	-0.103476	-0.994354	0.023526	0.834561	-0.073931	0.545932
12031	0	8.493821	0.114889	5.486195	-0.028859	0.127746	0.298662	0.047934	-0.008508	0.006388	-0.661621	0.085693	-0.149658	0.084936	0.001138	0.054866	1.000000	0.000240	-0.000043	0.000032	-0.541020	0.076097	0.837560	-0.103164	-0.994382	0.023707	0.834659	-0.073581	0.545831
12033	0	8.489457	0.156644	5.460377	-0.101680	0.180460	10.376458	0.056643	-0.005479	0.004378	-0.663818	0.081299	-0.154053	0.169783	0.003078	0.109219	1.000000	0.000566	-0.000055	0.000044	-0.540963	0.075673	0.837635	-0.101745	-0.994518	0.024137	0.834869	-0.072168	0.545697
12034	0	8.539823	0.148375	5.466473	-0.070312	0.105540	0.327176	0.065843	-0.010507	0.008497	-0.664063	0.087891	-0.147461	0.085395	0.001469	0.054670	1.000000	0.000329	-0.000053	0.000042	-0.540857	0.075623	0.837708	-0.101272	-0.994560	0.024397	0.834995	-0.071641	0.545573
12035	0	8.482796	0.135853	5.464870	-0.037799	0.115501	0.278216	0.071044	-0.014825	0.007082	-0.666016	0.083496	-0.151855	0.084824	0.001342	0.054655	1.000000	0.000355	-0.000074	0.000035	-0.540764	0.075207	0.837806	-0.100208	-0.994662	0.024608	0.835184	-0.070648	0.545413
12036	0	8.508178	0.163288	5.459125	-0.056891	0.093603	0.297001	0.081481	-0.015095	0.007262	-0.659668	0.090088	-0.152100	0.085078	0.001614	0.054598	1.000000	0.000407	-0.000075	0.000036	-0.540618	0.075165	0.837903	-0.099610	-0.994713	0.024963	0.835350	-0.069968	0.545248
12038	0	8.478086	0.133419	5.427077	-0.122319	0.254063	10.319777	0.092133	-0.018397	0.015943	-0.659424	0.087891	-0.154297	0.169541	0.002595	0.108575	1.000000	0.000921	-0.000184	0.000159	-0.540386	0.074378	0.838123	-0.097307	-0.994926	0.025554	0.835772	-0.067746	0.544882
12039	0	8.531610	0.099651	5.431715	-0.079095	0.169540	0.300019	0.110032	-0.020361	0.018060	-0.656982	0.081299	-0.151855	0.085310	0.000974	0.054326	1.000000	0.000550	-0.000102	0.000090	-0.540207	0.074225	0.838252	-0.096411	-0.995003	0.025974	0.835991	-0.066786	0.544664
12040	0	8.505028	0.091174	5.475080	-0.025239	0.176180	0.301097	0.116914	-0.020417	0.021697	-0.659424	0.083496	-0.149414	0.085045	0.000889	0.054760	1.000000	0.000585	-0.000102	0.000108	-0.540091	0.073714	0.838372	-0.094979	-0.995132	0.026310	0.836230	-0.065417	0.544462
12043	0	8.480748	0.098039	5.488610	0.014496	0.524261	20.489832	0.134641	-0.026237	0.034952	-0.659424	0.083496	-0.147217	0.254356	0.002742	0.164764	0.999998	0.002020	-0.000394	0.000524	-0.539504	0.072661	0.838842	-0.091155	-0.995454	0.027601	0.837034	-0.061574	0.543675
12046	0	8.497491	0.100731	5.500715	0.042657	0.549577	20.551343	0.158059	-0.018928	0.056638	-0.666260	0.085693	-0.149658	0.254875	0.002847	0.165101	0.999997	0.002371	-0.000284	0.000850	-0.539186	0.070665	0.839217	-0.085936	-0.995889	0.028645	0.837791	-0.056674	0.543042
12047	0	8.506439	0.108727	5.492679	0.006987	0.183166	0.311899	0.172407	-0.018205	0.070830	-0.659424	0.085693	-0.151855	0.085059	0.001070	0.054935	1.000000	0.000862	-0.000091	0.000354	-0.539068	0.069991	0.839349	-0.084231	-0.996025	0.028958	0.838040	-0.055089	0.542821
12048	0	8.471361	0.132222	5.526684	0.054849	0.157782	0.301549	0.185503	-0.019068	0.072370	-0.661865	0.092285	-0.152100	0.084708	0.001302	0.055276	0.999999	0.000928	-0.000095	0.000362	-0.538994	0.068903	0.839487	-0.081822	-0.996218	0.029233	0.838326	-0.052933	0.542593
12049	0	8.488442	0.115262	5.502528	0.029593	0.180761	0.302213	0.192204	-0.020701	0.075724	-0.659180	0.081299	-0.151855	0.084878	0.001132	0.055035	0.999999	0.000961	-0.000104	0.000379	-0.538856	0.068179	0.839634	-0.079924	-0.996361	0.029611	0.838598	-0.051151	0.542344
12050	0	8.473957	0.140654	5.522494	0.054976	0.156157	0.301573	0.199928	-0.026046	0.079121	-0.666260	0.087891	-0.147461	0.084732	0.001385	0.055237	0.999999	0.001000	-0.000130	0.000396	-0.538733	0.067013	0.839807	-0.077354	-0.996555	0.029899	0.838918	-0.048855	0.542061
12051	0	8.478499	0.133149	5.479438	0.020471	0.169592	0.281754	0.205932	-0.026438	0.087570	-0.659424	0.083496	-0.151855	0.084777	0.001312	0.054807	0.999999	0.001030	-0.000132	0.000438	-0.538553	0.066169	0.839989	-0.075276	-0.996704	0.030251	0.839222	-0.046939	0.541759
12053	0	8.501721	0.117379	5.417484	-0.076227	0.388463	10.346974	0.220232	-0.024368	0.092831	-0.659424	0.087891	-0.145020	0.170006	0.002267	0.108396	0.999997	0.002202	-0.000244	0.000928	-0.538291	0.063989	0.840326	-0.070185	-0.997053	0.030965	0.839831	-0.042310	0.541196
12054	0	8.526240	0.135258	5.404856	-0.058708	0.183517	0.281390	0.221507	-0.018787	0.104001	-0.659912	0.096680	-0.140625	0.085257	0.001337	0.054058	0.999999	0.001108	-0.000094	0.000520	-0.538180	0.062985	0.840473	-0.067886	-0.997203	0.031261	0.840092	-0.040232	0.540951
12055	0	8.502643	0.114847	5.408092	-0.039139	0.203115	0.262669	0.226112	-0.020029	0.108094	-0.664307	0.092285	-0.154541	0.085020	0.001133	0.054091	0.999999	0.001131	-0.000100	0.000540	-0.538103	0.061200	0.840655	-0.064418	-0.997430	0.031379	0.840414	-0.037268	0.540662
12060	0	8.508230	0.176264	5.428975	-0.112151	0.743000	40.653198	0.228199	-0.012460	0.115981	-0.666504	0.094482	-0.135986	0.425302	0.008497	0.271630	0.999979	0.005705	-0.000312	0.002899	-0.537891	0.055435	0.841190	-0.051824	-0.998123	0.032638	0.841420	-0.026038	0.539754
12061	0	8.527568	0.136477	5.517785	0.049331	0.192638	0.343318	0.236077	-0.004871	0.120898	-0.657471	0.094482	-0.149902	0.085274	0.001351	0.055182	0.999999	0.001180	-0.000024	0.000604	-0.537925	0.053553	0.841290	-0.048225	-0.998301	0.032713	0.841612	-0.022974	0.539593
12062	0	8.518286	0.093954	5.501442	0.043262	0.237253	0.325248	0.243196	0.005478	0.127722	-0.668945	0.098877	-0.145508	0.085184	0.000927	0.055013	0.999999	0.001216	0.000027	0.000639	-0.538007	0.052320	0.841315	-0.045612	-0.998417	0.032922	0.841706	-0.020661	0.539541
12063	0	8.553483	0.081969	5.598073	0.105748	0.250272	0.406578	0.257770	0.011942	0.125713	-0.657715	0.096680	-0.145264	0.085538	0.000801	0.055977	0.999999	0.001289	0.000060	0.000629	-0.538189	0.050359	0.841318	-0.041760	-0.998581	0.033059	0.841789	-0.017341	0.539528
12065	0	8.568380	0.017718	5.603159	0.201397	0.641589	10.651895	0.272939	0.039513	0.131778	-0.664551	0.098877	-0.156982	0.171411	0.000274	0.111996	0.999995	0.002729	0.000395	0.001318	-0.538933	0.047779	0.840993	-0.035866	-0.998786	0.033760	0.841585	-0.011969	0.539992
12068	0	8.622877	0.032942	5.634327	0.237135	0.957338	21.073119	0.319194	0.093334	0.142699	-0.662354	0.101074	-0.147949	0.258921	0.000734	0.168671	0.999985	0.004788	0.001400	0.002140	-0.541447	0.042900	0.839640	-0.024638	-0.999078	0.035159	0.840374	-0.001650	0.542005
12069	0	8.605045	0.012511	5.566559	0.013060	0.350139	0.429907	0.329292	0.107958	0.154013	-0.659912	0.098877	-0.150146	0.086080	0.000100	0.055619	0.999998	0.001646	0.000540	0.000770	-0.542366	0.041402	0.839122	-0.021157	-0.999141	0.035623	0.839876	0.001567	0.542776
12070	0	8.558673	0.099475	5.515083	-0.017185	0.265169	0.366031	0.346972	0.105129	0.152753	-0.660400	0.107910	-0.152832	0.085615	0.000965	0.055108	0.999998	0.001735	0.000526	0.000764	-0.543276	0.039205	0.838638	-0.016466	-0.999214	0.036045	0.839393	0.005773	0.543495
12073	0	8.565738	0.118381	5.489641	-0.167942	0.768783	20.700897	0.346938	0.060291	0.168418	-0.662354	0.103271	-0.157227	0.257112	0.003345	0.164475	0.999983	0.005204	0.000904	0.002526	-0.544825	0.034177	0.837853	-0.005105	-0.999286	0.037443	0.838534	0.016123	0.544611
12076	0	8.563980	0.127804	5.479766	-0.256861	0.767473	20.680224	0.330530	0.094967	0.176850	-0.662842	0.112305	-0.155273	0.257143	0.003702	0.164045	0.999983	0.004958	0.001425	0.002653	-0.547222	0.028025	0.836518	0.007217	-0.999244	0.038198	0.836957	0.026940	0.546606
12078	0	8.342281	-0.044179	5.591652	0.196601	0.865634	10.253712	0.337633	0.159977	0.173676	-0.658203	0.112305	-0.159912	0.167026	-0.000971	0.111563	0.999992	0.003376	0.001600	0.001737	-0.549837	0.024498	0.834913	0.014649	-0.999133	0.038964	0.835144	0.033655	0.549001
12079	0	8.291254	-0.163426	5.625174	0.129166	0.556277	0.191713	0.358800	0.128437	0.183628	-0.660645	0.112305	-0.159912	0.082950	-0.001659	0.056196	0.999998	0.001794	0.000642	0.000918	-0.550876	0.021723	0.834305	0.019933	-0.999034	0.039173	0.834349	0.038209	0.549910
12080	0	8.296255	-0.258413	5.614121	0.103226	0.655993	0.185912	0.387790	0.098619	0.184768	-0.656250	0.118896	-0.157715	0.082993	-0.002616	0.056095	0.999998	0.001939	0.000493	0.000924	-0.551636	0.019878	0.833848	0.024067	-0.998920	0.039735	0.833738	0.041988	0.550562
12081	0	8.347011	-0.276957	5.575881	0.032436	0.678388	0.206218	0.414542	0.075812	0.192440	-0.663086	0.118896	-0.162354	0.083494	-0.002805	0.055721	0.999997	0.002073	0.000379	0.000962	-0.552205	0.017132	0.833532	0.029706	-0.998750	0.040207	0.833179	0.046964	0.551006
12084	0	8.449918	-0.205339	5.573533	-0.113287	1.868394	20.503373	0.463134	0.048577	0.214453	-0.663330	0.123291	-0.155762	0.253640	-0.006505	0.166977	0.999970	0.006947	0.000729	0.003217	-0.553158	0.010670	0.833008	0.044712	-0.998097	0.042475	0.831876	0.060741	0.551628
12085	0	8.613115	-0.122187	5.567847	-0.140681	0.554034	0.428155	0.501860	0.032152	0.239858	-0.660645	0.116699	-0.164795	0.086142	-0.001258	0.055661	0.999996	0.002509	0.000161	0.001199	-0.553286	0.007605	0.832957	0.051136	-0.997762	0.043076	0.831420	0.066428	0.551659
12086	0	8.653808	-0.079184	5.591226	-0.146987	0.519011	0.476408	0.509975	0.061944	0.260792	-0.658691	0.121094	-0.162598	0.086556	-0.000822	0.055883	0.999996	0.002550	0.000310	0.001304	-0.553640	0.005001	0.832741	0.056701	-0.997435	0.043687	0.830824	0.071404	0.551936
12087	0	8.569546	-0.029644	5.604211	-0.094771	0.474830	0.415251	0.531215	0.084358	0.277831	-0.656494	0.123291	-0.167236	0.085720	-0.000326	0.056005	0.999995	0.002656	0.000422	0.001389	-0.554159	0.002011	0.832408	0.062824	-0.997044	0.044233	0.830037	0.076807	0.552395
12089	0	8.561606	-0.047847	5.620839	-0.186383	1.003540	10.645730	0.541782	0.102854	0.287111	-0.663330	0.125488	-0.171875	0.171351	-0.001073	0.112235	0.999981	0.005418	0.001029	0.002871	-0.555450	-0.003840	0.831541	0.074877	-0.996158	0.045416	0.828172	0.087490	0.553603
12090	0	8.410427	-0.019324	5.593234	-0.048148	0.478160	0.276364	0.543706	0.135449	0.297579	-0.658936	0.127686	-0.169678	0.084142	-0.000220	0.055875	0.999995	0.002719	0.000677	0.001488	-0.556329	-0.006995	0.830932	0.081068	-0.995651	0.045896	0.826998	0.092895	0.554477
12091	0	8.329298	-0.003760	5.532325	-0.065466	0.461458	0.175635	0.547075	0.126898	0.301179	-0.661377	0.132080	-0.167480	0.083328	-0.000063	0.055270	0.999995	0.002735	0.000634	0.001506	-0.557106	-0.010073	0.830380	0.087149	-0.995114	0.046398	0.825856	0.098215	0.555262
12092	0	8.328084	0.024538	5.548458	-0.061993	0.438522	0.184653	0.556614	0.129528	0.307029	-0.661377	0.134277	-0.167725	0.083316	0.000219	0.055431	0.999995	0.002783	0.000648	0.001535	-0.557884	-0.013284	0.829812	0.093431	-0.994521	0.046893	0.824643	0.103690	0.556069
12093	0	8.282899	0.070710	5.537375	-0.054373	0.396043	0.142920	0.557801	0.128820	0.304512	-0.654541	0.129883	-0.172119	0.082864	0.000679	0.055322	0.999995	0.002789	0.000644	0.001523	-0.558634	-0.016407	0.829252	0.099610	-0.993895	0.047438	0.823411	0.109103	0.556858
12095	0	8.290782	0.148963	5.568023	-0.088603	0.656568	10.152517	0.560142	0.126744	0.301014	-0.652588	0.138672	-0.165527	0.165948	0.002856	0.111166	0.999979	0.005601	0.001267	0.003010	-0.560070	-0.022657	0.828135	0.112095	-0.992506	0.048656	0.820827	0.120080	0.558412
12096	0	8.252812	0.257128	5.516892	-0.070855	0.222392	0.114882	0.558665	0.130412	0.306227	-0.652588	0.140869	-0.170166	0.082560	0.002544	0.055122	0.999995	0.002793	0.000652	0.001531	-0.560769	-0.025814	0.827570	0.118277	-0.991761	0.049210	0.819481	0.125478	0.559202
12097	0	8.259405	0.368967	5.616413	0.008903	0.127599	0.181392	0.560620	0.129220	0.314815	-0.655029	0.140869	-0.174805	0.082625	0.003662	0.056121	0.999995	0.002803	0.000646	0.001574	-0.561435	-0.029075	0.827010	0.124532	-0.990970	0.049702	0.818097	0.130894	0.559986
12098	0	8.227592	0.406922	5.622116	0.025654	0.094669	0.160147	0.536768	0.125848	0.321130	-0.657471	0.147461	-0.182129	0.082305	0.004051	0.056180	0.999995	0.002684	0.000629	0.001606	-0.562037	-0.032382	0.826478	0.130608	-0.990171	0.050023	0.816735	0.136059	0.560742
12100	0	8.256116	0.373235	5.584248	-0.079332	0.249526	10.134184	0.545183	0.109799	0.330604	-0.653076	0.149902	-0.182129	0.165220	0.007402	0.111544	0.999979	0.005452	0.001098	0.003306	-0.562915	-0.039202	0.825585	0.143109	-0.988410	0.050643	0.814031	0.146656	0.562001
12101	0	8.323518	0.485733	5.663064	-0.009564	0.025127	0.266323	0.536004	0.097306	0.328412	-0.655518	0.154297	-0.184570	0.083255	0.004842	0.056603	0.999995	0.002680	0.000487	0.001642	-0.563210	-0.042549	0.825218	0.149202	-0.987495	0.050913	0.812732	0.151799	0.562516
12103	0	8.348987	0.473896	5.562171	-0.237152	0.041529	10.272472	0.509866	0.103024	0.329178	-0.652832	0.147705	-0.179688	0.167063	0.009461	0.111120	0.999981	0.005099	0.001030	0.003292	-0.563852	-0.049335	0.824401	0.161077	-0.985614	0.051187	0.810015	0.161653	0.563687
12105	0	8.383415	0.604004	5.724326	0.000598	-0.168258	10.525187	0.465880	0.100106	0.311591	-0.650879	0.152100	-0.187012	0.167745	0.012070	0.114375	0.999984	0.004659	0.001001	0.003116	-0.564418	-0.055761	0.823603	0.172012	-0.983759	0.051276	0.807368	0.170611	0.564844
12108	0	8.382096	0.660542	5.785922	0.125268	-0.390417	20.804075	0.402780	0.109300	0.261068	-0.649170	0.163086	-0.182617	0.251670	0.019754	0.173285	0.999973	0.006042	0.001639	0.003916	-0.565650	-0.063999	0.822158	0.186058	-0.981181	0.051631	0.803382	0.182174	0.566912
12109	0	8.330845	0.700547	5.813816	0.083916	-0.160532	0.368736	0.357956	0.118120	0.207821	-0.649170	0.163086	-0.189697	0.083336	0.006988	0.058101	0.999998	0.001790	0.000591	0.001039	-0.566193	-0.066211	0.821609	0.189993	-0.980412	0.051920	0.802077	0.185497	0.567682
12110	0	8.203676	0.636387	5.835440	0.151314	-0.083127	0.273335	0.347624	0.118573	0.185821	-0.646973	0.169678	-0.192139	0.082065	0.006339	0.058317	0.999998	0.001738	0.000593	0.000929	-0.566779	-0.068219	0.821040	0.193722	-0.979660	0.052331	0.800770	0.188713	0.568467
12111	0	8.221431	0.616317	5.793766	0.094352	-0.069240	0.263314	0.330836	0.107585	0.161947	-0.648926	0.160889	-0.187256	0.082240	0.006134	0.057904	0.999998	0.001654	0.000538	0.000810	-0.567310	-0.069967	0.820527	0.197173	-0.978943	0.052849	0.799551	0.191768	0.569160
12112	0	8.162921	0.646404	5.749908	0.089318	-0.098854	0.192052	0.327862	0.101210	0.149678	-0.653564	0.165283	-0.185059	0.081653	0.006431	0.057468	0.999998	0.001639	0.000506	0.000748	-0.567814	-0.071591	0.820038	0.200532	-0.978228	0.053451	0.798357	0.194794	0.569808
12113	0	8.123527	0.611200	5.761076	0.105423	-0.054868	0.164343	0.308163	0.087287	0.142054	-0.649170	0.163086	-0.194336	0.081256	0.006081	0.057585	0.999998	0.001541	0.000436	0.000710	-0.568210	-0.073109	0.819630	0.203683	-0.977546	0.054009	0.797277	0.197633	0.570342
